link,region,price_pcm,type,bedrooms,bathrooms
https://www.rightmove.co.uk/properties/160972328#/,South West,2650,Apartment,3,1
https://www.rightmove.co.uk/properties/160448033#/,South West,2000,Flat,1,1
https://www.rightmove.co.uk/properties/160448426#/,South West,2550,Flat,2,1
https://www.rightmove.co.uk/properties/160970861#/,South West,2350,Flat,2,2
https://www.rightmove.co.uk/properties/160970207#/,South West,2450,Flat,3,1
https://www.rightmove.co.uk/properties/160970195#/,South West,3467,Flat,3,1
https://www.rightmove.co.uk/properties/160147490#/,South West,2500,Flat,1,1
https://www.rightmove.co.uk/properties/159813239#/,South West,2200,Flat,3,1
https://www.rightmove.co.uk/properties/160968692#/,South West,1900,Apartment,1,1
https://www.rightmove.co.uk/properties/160968914#/,South West,6500,Penthouse,2,2
https://www.rightmove.co.uk/properties/160968809#/,South West,2400,Apartment,2,2
https://www.rightmove.co.uk/properties/160968023#/,South West,2200,Flat,1,1
https://www.rightmove.co.uk/properties/160967540#/,South West,1950,Apartment,1,2
https://www.rightmove.co.uk/properties/160967438#/,South West,2925,Studio,,1
https://www.rightmove.co.uk/properties/159948965#/,South West,1600,Apartment,1,1
https://www.rightmove.co.uk/properties/160966943#/,South West,1500,Ground Flat,2,
https://www.rightmove.co.uk/properties/160967522#/,South West,1500,Ground Flat,2,1
https://www.rightmove.co.uk/properties/160966973#/,South West,3142,Flat,1,1
https://www.rightmove.co.uk/properties/159982541#/,South West,2400,Apartment,3,1
https://www.rightmove.co.uk/properties/160966211#/,South West,2000,Apartment,2,2
https://www.rightmove.co.uk/properties/160965905#/,South West,3500,Apartment,2,2
https://www.rightmove.co.uk/properties/137731322#/,South West,4200,Maisonette,4,2
https://www.rightmove.co.uk/properties/158767931#/,South West,4250,Flat,2,2
https://www.rightmove.co.uk/properties/161008631#/,South West,2750,Apartment,3,2
https://www.rightmove.co.uk/properties/160646135#/,South West,2000,Flat,2,1
https://www.rightmove.co.uk/properties/161151146#/,South West,2450,Flat,1,1
https://www.rightmove.co.uk/properties/90880139#/,South West,1647,Ground Flat,1,1
https://www.rightmove.co.uk/properties/160964348#/,South West,2300,Apartment,2,1
https://www.rightmove.co.uk/properties/160964282#/,South West,2550,Flat,2,1
https://www.rightmove.co.uk/properties/160964084#/,South West,1600,Flat,1,1
https://www.rightmove.co.uk/properties/160962659#/,South West,1900,Studio,,1
https://www.rightmove.co.uk/properties/160117301#/,South West,2249,Maisonette,2,1
https://www.rightmove.co.uk/properties/160083878#/,South West,1500,Apartment,1,1
https://www.rightmove.co.uk/properties/160962527#/,South West,3000,Apartment,3,1
https://www.rightmove.co.uk/properties/160961489#/,South West,2100,Flat,2,1
https://www.rightmove.co.uk/properties/68102747#/,South West,800,Flat Share,,1
https://www.rightmove.co.uk/properties/160960811#/,South West,1750,Flat,1,1
https://www.rightmove.co.uk/properties/160960565#/,South West,2500,Maisonette,2,2
https://www.rightmove.co.uk/properties/160960100#/,South West,2600,Flat,2,1
https://www.rightmove.co.uk/properties/160682441#/,South West,1550,Flat,1,1
https://www.rightmove.co.uk/properties/159831803#/,South West,1650,Flat,1,1
https://www.rightmove.co.uk/properties/160959974#/,South West,2700,Apartment,3,1
https://www.rightmove.co.uk/properties/159826685#/,South West,3300,Flat,2,2
https://www.rightmove.co.uk/properties/160305425#/,South West,2396,Apartment,1,1
https://www.rightmove.co.uk/properties/145249733#/,South West,2000,Apartment,2,2
https://www.rightmove.co.uk/properties/160959440#/,South West,4312,Flat,2,3
https://www.rightmove.co.uk/properties/160959125#/,South West,2500,Apartment,2,2
https://www.rightmove.co.uk/properties/160959071#/,South West,4333,Flat,2,2
https://www.rightmove.co.uk/properties/160959020#/,South West,5156,Flat,1,1
https://www.rightmove.co.uk/properties/160958759#/,South West,1750,Flat,1,1
https://www.rightmove.co.uk/properties/160958720#/,South West,2200,Flat,2,2
https://www.rightmove.co.uk/properties/160391507#/,South West,6067,Flat,3,
https://www.rightmove.co.uk/properties/160466576#/,South West,2750,Flat,3,
https://www.rightmove.co.uk/properties/156852863#/,South West,3800,Flat,4,2
https://www.rightmove.co.uk/properties/114768923#/,South West,2600,Ground Maisonette,2,1
https://www.rightmove.co.uk/properties/160958003#/,South West,3100,Apartment,2,2
https://www.rightmove.co.uk/properties/160903091#/,South West,1850,Flat,2,1
https://www.rightmove.co.uk/properties/160957949#/,South West,2350,Flat,2,1
https://www.rightmove.co.uk/properties/160957790#/,South West,2300,Flat,2,1
https://www.rightmove.co.uk/properties/160957778#/,South West,975,Flat Share,1,2
https://www.rightmove.co.uk/properties/160957178#/,South West,2150,Flat,2,2
https://www.rightmove.co.uk/properties/160437515#/,South West,2250,Apartment,1,1
https://www.rightmove.co.uk/properties/160956977#/,South West,2050,Apartment,2,1
https://www.rightmove.co.uk/properties/160956944#/,South West,5850,Apartment,2,2
https://www.rightmove.co.uk/properties/160956128#/,South West,3200,Flat,3,1
https://www.rightmove.co.uk/properties/160956134#/,South West,5200,Flat,3,1
https://www.rightmove.co.uk/properties/134945723#/,South West,2708,Apartment,,
https://www.rightmove.co.uk/properties/159484682#/,South West,1733,Apartment,2,1
https://www.rightmove.co.uk/properties/160624979#/,South West,2000,Flat,3,1
https://www.rightmove.co.uk/properties/160955570#/,South West,2300,Flat,2,1
https://www.rightmove.co.uk/properties/160955354#/,South West,2000,Flat,2,2
https://www.rightmove.co.uk/properties/160548881#/,South West,2201,Flat,2,1
https://www.rightmove.co.uk/properties/161020574#/,South West,1650,Apartment,2,1
https://www.rightmove.co.uk/properties/160954430#/,South West,3337,Apartment,,1
https://www.rightmove.co.uk/properties/160329017#/,South West,2600,Apartment,2,1
https://www.rightmove.co.uk/properties/160954115#/,South West,2350,Apartment,2,2
https://www.rightmove.co.uk/properties/161033984#/,South West,3683,Apartment,2,2
https://www.rightmove.co.uk/properties/160953845#/,South West,3683,Apartment,2,2
https://www.rightmove.co.uk/properties/160953116#/,South West,1900,Flat,2,1
https://www.rightmove.co.uk/properties/160953017#/,South West,2650,Flat,2,2
https://www.rightmove.co.uk/properties/160952918#/,South West,2250,Flat,2,1
https://www.rightmove.co.uk/properties/160757465#/,South West,1950,Flat,1,1
https://www.rightmove.co.uk/properties/160952921#/,South West,1800,Flat,2,1
https://www.rightmove.co.uk/properties/160952849#/,South West,2100,Flat,2,1
https://www.rightmove.co.uk/properties/160092125#/,South West,2000,Apartment,3,1
https://www.rightmove.co.uk/properties/160484132#/,South West,1650,Apartment,1,1
https://www.rightmove.co.uk/properties/160952060#/,South West,6249,Apartment,3,
https://www.rightmove.co.uk/properties/160952372#/,South West,2500,Maisonette,3,2
https://www.rightmove.co.uk/properties/160952240#/,South West,2080,Flat,1,1
https://www.rightmove.co.uk/properties/160952231#/,South West,2600,Flat,2,2
https://www.rightmove.co.uk/properties/160952201#/,South West,2200,Flat,2,1
https://www.rightmove.co.uk/properties/159844013#/,South West,1600,Maisonette,1,1
https://www.rightmove.co.uk/properties/160951859#/,South West,1700,Flat,1,1
https://www.rightmove.co.uk/properties/160951223#/,South West,3300,Apartment,1,1
https://www.rightmove.co.uk/properties/152138867#/,South West,2995,Apartment,1,1
https://www.rightmove.co.uk/properties/160950902#/,South West,3000,Flat,2,2
https://www.rightmove.co.uk/properties/160950896#/,South West,4810,Flat,2,2
https://www.rightmove.co.uk/properties/158082752#/,South West,5800,Apartment,2,2
https://www.rightmove.co.uk/properties/160950401#/,South West,1665,Apartment,1,1
https://www.rightmove.co.uk/properties/160950389#/,South West,1200,Studio,,1
https://www.rightmove.co.uk/properties/160153313#/,South West,4766,Apartment,2,2
https://www.rightmove.co.uk/properties/160950137#/,South West,2999,Apartment,,1
https://www.rightmove.co.uk/properties/160712312#/,South West,2400,Flat,1,1
https://www.rightmove.co.uk/properties/160948601#/,South West,2550,Apartment,3,1
https://www.rightmove.co.uk/properties/160948412#/,South West,1970,Flat,2,1
https://www.rightmove.co.uk/properties/160948334#/,South West,2000,Maisonette,2,1
https://www.rightmove.co.uk/properties/160570952#/,South West,1400,Studio,,1
https://www.rightmove.co.uk/properties/160948307#/,South West,1800,Flat,2,1
https://www.rightmove.co.uk/properties/158662199#/,South West,1700,Flat,1,1
https://www.rightmove.co.uk/properties/161038289#/,South West,5000,Apartment,2,1
https://www.rightmove.co.uk/properties/160947968#/,South West,5000,Apartment,2,2
https://www.rightmove.co.uk/properties/160947224#/,South West,3000,Flat,3,2
https://www.rightmove.co.uk/properties/160947173#/,South West,1950,Flat,,1
https://www.rightmove.co.uk/properties/158571845#/,South West,2450,Apartment,2,1
https://www.rightmove.co.uk/properties/160383845#/,South West,2850,Flat,2,2
https://www.rightmove.co.uk/properties/160851929#/,South West,3300,Flat,2,1
https://www.rightmove.co.uk/properties/158739515#/,South West,5850,Apartment,2,2
https://www.rightmove.co.uk/properties/160851167#/,South West,2850,Flat,1,1
https://www.rightmove.co.uk/properties/160945106#/,South West,5850,Apartment,2,2
https://www.rightmove.co.uk/properties/160944653#/,South West,2575,Apartment,1,1
https://www.rightmove.co.uk/properties/158761772#/,South West,5850,Apartment,2,2
https://www.rightmove.co.uk/properties/160943918#/,South West,2250,Flat,2,1
https://www.rightmove.co.uk/properties/160320401#/,South West,3200,Apartment,2,2
https://www.rightmove.co.uk/properties/160514057#/,South West,2100,Flat,2,1
https://www.rightmove.co.uk/properties/159980405#/,South West,1700,Flat,1,1
https://www.rightmove.co.uk/properties/145138310#/,South West,5850,Apartment,2,2
https://www.rightmove.co.uk/properties/158625008#/,South West,5850,Apartment,2,2
https://www.rightmove.co.uk/properties/158627951#/,South West,5850,Apartment,2,2
https://www.rightmove.co.uk/properties/160456253#/,South West,2500,Flat,2,1
https://www.rightmove.co.uk/properties/158622752#/,South West,5850,Apartment,2,2
https://www.rightmove.co.uk/properties/158936990#/,South West,5850,Flat,2,2
https://www.rightmove.co.uk/properties/160264049#/,South West,2100,Flat,1,1
https://www.rightmove.co.uk/properties/159840371#/,South West,1842,Flat,1,1
https://www.rightmove.co.uk/properties/139886816#/,South West,3500,Flat,4,2
https://www.rightmove.co.uk/properties/56690198#/,South West,760,Flat Share,,1
https://www.rightmove.co.uk/properties/160941440#/,South West,4117,Apartment,2,2
https://www.rightmove.co.uk/properties/160372094#/,South West,1900,Flat,2,1
https://www.rightmove.co.uk/properties/160941188#/,South West,2000,Apartment,1,1
https://www.rightmove.co.uk/properties/160941191#/,South West,2700,Apartment,1,1
https://www.rightmove.co.uk/properties/157132535#/,South West,1300,Flat,1,
https://www.rightmove.co.uk/properties/160939592#/,South West,1950,Flat,2,1
https://www.rightmove.co.uk/properties/160939352#/,South West,3350,Flat,1,1
https://www.rightmove.co.uk/properties/160938416#/,South West,3700,Flat,2,2
https://www.rightmove.co.uk/properties/160938221#/,South West,1912,Studio,,
https://www.rightmove.co.uk/properties/160938143#/,South West,3500,Maisonette,4,1
https://www.rightmove.co.uk/properties/160938134#/,South West,2150,Flat,1,1
https://www.rightmove.co.uk/properties/160938020#/,South West,3000,Flat,3,1
https://www.rightmove.co.uk/properties/160937990#/,South West,3600,Ground Flat,4,
https://www.rightmove.co.uk/properties/160937315#/,South West,1523,Studio,,1
https://www.rightmove.co.uk/properties/78030765#/,South West,4550,Apartment,2,
https://www.rightmove.co.uk/properties/160936370#/,South West,3900,Apartment,1,1
https://www.rightmove.co.uk/properties/160934066#/,South West,1750,Flat,1,2
https://www.rightmove.co.uk/properties/159054389#/,South West,3300,Apartment,2,1
https://www.rightmove.co.uk/properties/160227455#/,South West,2999,Apartment,2,2
https://www.rightmove.co.uk/properties/160932974#/,South West,2350,Flat,2,1
https://www.rightmove.co.uk/properties/160907072#/,South West,3500,Flat,2,1
https://www.rightmove.co.uk/properties/160950401#/,South West,1665,Apartment,1,1
https://www.rightmove.co.uk/properties/160929521#/,South West,2900,Flat,2,1
https://www.rightmove.co.uk/properties/160921595#/,South West,6500,Flat,2,2
https://www.rightmove.co.uk/properties/160924889#/,South West,1912,Studio,,
https://www.rightmove.co.uk/properties/160922924#/,South West,1518,Studio,,1
https://www.rightmove.co.uk/properties/160922900#/,South West,1695,Flat,2,1
https://www.rightmove.co.uk/properties/159756224#/,South West,3000,Flat,2,1
https://www.rightmove.co.uk/properties/137496866#/,South West,2550,Flat,3,1
https://www.rightmove.co.uk/properties/160921550#/,South West,1900,Flat,2,1
https://www.rightmove.co.uk/properties/160921403#/,South West,3500,Flat,3,2
https://www.rightmove.co.uk/properties/160921157#/,South West,5500,Flat,6,2
https://www.rightmove.co.uk/properties/160759256#/,South West,2300,Flat,1,1
https://www.rightmove.co.uk/properties/160919945#/,South West,1200,Studio,,1
https://www.rightmove.co.uk/properties/160919921#/,South West,1900,Flat,1,1
https://www.rightmove.co.uk/properties/160919630#/,South West,6500,Flat,2,
https://www.rightmove.co.uk/properties/155532110#/,South West,2700,Apartment,1,1
https://www.rightmove.co.uk/properties/160918034#/,South West,2000,Flat,1,1
https://www.rightmove.co.uk/properties/160917899#/,South West,4333,Apartment,2,2
https://www.rightmove.co.uk/properties/160664342#/,South West,2350,Flat,3,1
https://www.rightmove.co.uk/properties/160916837#/,South West,3990,Apartment,2,2
https://www.rightmove.co.uk/properties/160916822#/,South West,2400,Apartment,2,2
https://www.rightmove.co.uk/properties/160288358#/,South West,6500,Apartment,3,2
https://www.rightmove.co.uk/properties/160915070#/,South West,2145,Studio,,
https://www.rightmove.co.uk/properties/160912340#/,South West,1800,Flat,1,1
https://www.rightmove.co.uk/properties/160507733#/,South West,1800,Flat,2,1
https://www.rightmove.co.uk/properties/160264049#/,South West,2100,Flat,1,1
https://www.rightmove.co.uk/properties/160907588#/,South West,2950,Apartment,3,2
https://www.rightmove.co.uk/properties/158623556#/,South West,2450,Flat,2,1
https://www.rightmove.co.uk/properties/160907081#/,South West,2250,Flat,1,1
https://www.rightmove.co.uk/properties/159237245#/,South West,2750,Flat,3,1
https://www.rightmove.co.uk/properties/160131449#/,South West,1450,Flat,1,1
https://www.rightmove.co.uk/properties/160789379#/,South West,2590,Flat,3,1
https://www.rightmove.co.uk/properties/159012776#/,South West,4749,Apartment,2,2
https://www.rightmove.co.uk/properties/160903091#/,South West,1850,Flat,2,1
https://www.rightmove.co.uk/properties/160789367#/,South West,1800,Maisonette,1,1
https://www.rightmove.co.uk/properties/160902707#/,South West,2700,Maisonette,2,1
https://www.rightmove.co.uk/properties/155674340#/,South West,6500,Apartment,3,3
https://www.rightmove.co.uk/properties/160901513#/,South West,1900,Flat,2,1
https://www.rightmove.co.uk/properties/160901474#/,South West,2290,Flat,2,2
https://www.rightmove.co.uk/properties/160901435#/,South West,1466,Flat,1,1
